,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA;,53.846157,50.000000,34.782608,70.588234,37.500000,40.000000,0,20.000000,20.000000,47.368423,46.875000,43.333332,39.583336,13.636364,35.000000,28.571430,57.142860,22.222223
Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA;NA;,15.384616,35.714287,43.478260,29.411766,37.500000,26.666668,70.000000,40.000000,50.000000,36.842106,25.000000,23.333334,16.666668,50.000000,60.000004,42.857143,0,44.444447
Eukaryota;Ciliophora;Litostomatea;NA;NA;NA;NA;,3.846154,0,0,0,0,0,0,0,0,0,0,0,2.083333,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;NA;NA;NA;NA;,3.846154,0,0,0,0,0,10.000000,6.666667,0,0,0,0,0,4.545455,0,0,0,0
Bacteria;Chloroflexi;Ktedonobacteria;NA;NA;NA;NA;,3.846154,0,0,0,8.333334,0,0,0,0,0,6.250000,3.333333,2.083333,9.090909,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) class,3.846154,0.000000,4.347826,0.000000,4.166667,6.666667,0.000000,13.333334,10.000000,5.263158,9.375000,6.666667,14.583333,9.090909,5.000000,0.000000,28.571430,11.111112
unclassified,15.384616,10.714286,13.043478,0.000000,8.333334,26.666668,20.000000,13.333334,10.000000,10.526316,12.500000,20.000000,25.000000,13.636364,0.000000,28.571430,14.285715,0.000000
Bacteria;Bacteroidetes;Chitinophagia;NA;NA;NA;NA;,0,3.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;NA;NA;NA;NA;,0,0,4.347826,0,0,0,0,0,10.000000,0,0,0,0,0,0,0,0,11.111112
Bacteria;Bacteroidetes;Saprospiria;NA;NA;NA;NA;,0,0,0,0,4.166667,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;NA;NA;NA;NA;,0,0,0,0,0,0,0,6.666667,0,0,0,3.333333,0,0,0,0,0,0
Bacteria;Spirochaetes;Spirochaetia;NA;NA;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
